pitch,a,h,T
2.3,0.3,2,0.76258 
2.3,0.3,2.5,0.72627 
2.3,0.4,0.5,0.75415 
2.3,0.4,1,0.78596 
2.3,0.4,1.5,0.66154 
2.3,0.4,2,0.74851 
2.3,0.4,2.5,0.81766 
2.3,0.5,0.5,0.76438 
2.3,0.5,1,0.86662 
2.3,0.5,1.5,0.69046 
2.3,0.5,2,0.69442 
2.3,0.5,2.5,0.87462 
2.3,0.6,0.5,0.75897 
2.3,0.6,1,0.94449 
2.3,0.6,1.5,0.77330 
2.3,0.6,2,0.65528 
2.3,0.6,2.5,0.78114 
2.3,0.7,0.5,0.73841 
2.3,0.7,1,0.96221 
2.3,0.7,1.5,0.90767 
2.3,0.7,2,0.69560 
2.3,0.7,2.5,0.66070 
2.3,0.8,0.5,0.70652 
2.3,0.8,1,0.88679 
2.3,0.8,1.5,0.98396 
2.3,0.8,2,0.82924 
2.3,0.8,2.5,0.67386 
2.3,0.9,0.5,0.67188 
2.3,0.9,1,0.76008 
2.3,0.9,1.5,0.85691 
2.3,0.9,2,0.87084 
2.3,0.9,2.5,0.78522 
2.4,0.1,0.5,0.67487 
2.4,0.1,1,0.65791 
2.4,0.1,1.5,0.65833 
2.4,0.1,2,0.68618 
2.4,0.1,2.5,0.64620 
2.4,0.2,0.5,0.70249 
2.4,0.2,1,0.67829 
2.4,0.2,1.5,0.66660 
2.4,0.2,2,0.73150 
2.4,0.2,2.5,0.66462 
2.4,0.3,0.5,0.72896 
2.4,0.3,1,0.71217 
2.4,0.3,1.5,0.66400 
2.4,0.3,2,0.76695 
2.4,0.3,2.5,0.71182 
2.4,0.4,0.5,0.75121 
2.4,0.4,1,0.76927 
2.4,0.4,1.5,0.66393 
2.4,0.4,2,0.76287 
2.4,0.4,2.5,0.80033 
2.4,0.5,0.5,0.76318 
2.4,0.5,1,0.85044 
2.4,0.5,1.5,0.68602 
2.4,0.5,2,0.70944 
2.4,0.5,2.5,0.87527 
2.4,0.6,0.5,0.75972 
2.4,0.6,1,0.93586 
2.4,0.6,1.5,0.76364 
2.4,0.6,2,0.66113 
2.4,0.6,2.5,0.79829 
2.4,0.7,0.5,0.73962 
2.4,0.7,1,0.96265 
2.4,0.7,1.5,0.89985 
2.4,0.7,2,0.69294 
2.4,0.7,2.5,0.66831 
2.4,0.8,0.5,0.70733 
2.4,0.8,1,0.88985 
2.4,0.8,1.5,0.98510 
2.4,0.8,2,0.82654 
2.4,0.8,2.5,0.67337 
2.4,0.9,0.5,0.67272 
2.4,0.9,1,0.76164 
2.4,0.9,1.5,0.85945 
2.4,0.9,2,0.87219 
2.4,0.9,2.5,0.78489 
2.5,0.1,0.5,0.66984 
2.5,0.1,1,0.65149 
2.5,0.1,1.5,0.67030 
2.5,0.1,2,0.68071 
2.5,0.1,2.5,0.64485 
2.5,0.2,0.5,0.69264 
2.5,0.2,1,0.66328 
2.5,0.2,1.5,0.68760 
2.5,0.2,2,0.72441 
2.5,0.2,2.5,0.65509 
2.5,0.3,0.5,0.71685 
2.5,0.3,1,0.68730 
2.5,0.3,1.5,0.68828 
2.5,0.3,2,0.77149 
2.5,0.3,2.5,0.68689 
2.5,0.4,0.5,0.74183 
2.5,0.4,1,0.73632 
2.5,0.4,1.5,0.68119 
2.5,0.4,2,0.78942 
2.5,0.4,2.5,0.76278 
2.5,0.5,0.5,0.75916 
2.5,0.5,1,0.81738 
2.5,0.5,1.5,0.69145 
2.5,0.5,2,0.74688 
2.5,0.5,2.5,0.86112 
2.5,0.6,0.5,0.76034 
2.5,0.6,1,0.91602 
2.5,0.6,1.5,0.75708 
2.5,0.6,2,0.68413 
2.5,0.6,2.5,0.82693 
2.5,0.7,0.5,0.74172 
2.5,0.7,1,0.96143 
2.5,0.7,1.5,0.89181 
2.5,0.7,2,0.69855 
2.5,0.7,2.5,0.68736 
2.5,0.8,0.5,0.70890 
2.5,0.8,1,0.89478 
2.5,0.8,1.5,0.98692 
2.5,0.8,2,0.82606 
2.5,0.8,2.5,0.67660 
2.5,0.9,0.5,0.67283 
2.5,0.9,1,0.76294 
2.5,0.9,1.5,0.86152 
2.5,0.9,2,0.87453 
2.5,0.9,2.5,0.78624 
2.6,0.1,0.5,0.66979 
2.6,0.1,1,0.65888 
2.6,0.1,1.5,0.65359 
2.6,0.1,2,0.67518 
2.6,0.1,2.5,0.69500 
2.6,0.2,0.5,0.69266 
2.6,0.2,1,0.67911 
2.6,0.2,1.5,0.65169 
2.6,0.2,2,0.42087 
2.6,0.2,2.5,0.64511 
2.6,0.3,0.5,0.71637 
2.6,0.3,1,0.71037 
2.6,0.3,1.5,0.62910 
2.6,0.3,2,0.70975 
2.6,0.3,2.5,0.67026 
2.6,0.4,0.5,0.73940 
2.6,0.4,1,0.76229 
2.6,0.4,1.5,0.60936 
2.6,0.4,2,0.80714 
2.6,0.4,2.5,0.73131 
2.6,0.5,0.5,0.75532 
2.6,0.5,1,0.84015 
2.6,0.5,1.5,0.62829 
2.6,0.5,2,0.81938 
2.6,0.5,2.5,0.83375 
2.6,0.6,0.5,0.75644 
2.6,0.6,1,0.92708 
2.6,0.6,1.5,0.72043 
2.6,0.6,2,0.74825 
2.6,0.6,2.5,0.84039 
2.6,0.7,0.5,0.73909 
2.6,0.7,1,0.96197 
2.6,0.7,1.5,0.87903 
2.6,0.7,2,0.72467 
2.6,0.7,2.5,0.70533 
2.6,0.8,0.5,0.70797 
2.6,0.8,1,0.89343 
2.6,0.8,1.5,0.97572 
2.6,0.8,2,0.83175 
2.6,0.8,2.5,0.67994 
2.6,0.9,0.5,0.67308 
2.6,0.9,1,0.76264 
2.6,0.9,1.5,0.85528 
2.6,0.9,2,0.87775 
2.6,0.9,2.5,0.78694 
2.7,0.1,0.5,0.74703 
2.7,0.1,1,0.63217 
2.7,0.1,1.5,0.68013 
2.7,0.1,2,0.68470 
2.7,0.1,2.5,0.64645 
2.7,0.2,0.5,0.59295 
2.7,0.2,1,0.64891 
2.7,0.2,1.5,0.69573 
2.7,0.2,2,0.72122 
2.7,0.2,2.5,0.66338 
2.7,0.3,0.5,0.65010 
2.7,0.3,1,0.67209 
2.7,0.3,1.5,0.69947 
2.7,0.3,2,0.76750 
2.7,0.3,2.5,0.69801 
2.7,0.4,0.5,0.69248 
2.7,0.4,1,0.71287 
2.7,0.4,1.5,0.69062 
2.7,0.4,2,0.78142 
2.7,0.4,2.5,0.76755 
2.7,0.5,0.5,0.73003 
2.7,0.5,1,0.78762 
2.7,0.5,1.5,0.69109 
2.7,0.5,2,0.75049 
2.7,0.5,2.5,0.85896 
2.7,0.6,0.5,0.75028 
2.7,0.6,1,0.89006 
2.7,0.6,1.5,0.74048 
2.7,0.6,2,0.68923 
2.7,0.6,2.5,0.83220 
2.7,0.7,0.5,0.74193 
2.7,0.7,1,0.95505 
2.7,0.7,1.5,0.85476 
2.7,0.7,2,0.69282 
2.7,0.7,2.5,0.68779 
2.7,0.8,0.5,0.71131 
2.7,0.8,1,0.89938 
2.7,0.8,1.5,0.98974 
2.7,0.8,2,0.81947 
2.7,0.8,2.5,0.66923 
2.7,0.9,0.5,0.67386 
2.7,0.9,1,0.76493 
2.7,0.9,1.5,0.86585 
2.7,0.9,2,0.87716 
2.7,0.9,2.5,0.78533 
2.8,0.1,0.5,0.66692 
2.8,0.1,1,0.65794 
2.8,0.1,1.5,0.64231 
2.8,0.1,2,0.64709 
2.8,0.1,2.5,0.65069 
2.8,0.2,0.5,0.68759 
2.8,0.2,1,0.68080 
2.8,0.2,1.5,0.64234 
2.8,0.2,2,0.52311 
2.8,0.2,2.5,0.63386 
2.8,0.3,0.5,0.71047 
2.8,0.3,1,0.71127 
2.8,0.3,1.5,0.61037 
2.8,0.3,2,0.74679 
2.8,0.3,2.5,0.66897 
2.8,0.4,0.5,0.73348 
2.8,0.4,1,0.75912 
2.8,0.4,1.5,0.56325 
2.8,0.4,2,0.81530 
2.8,0.4,2.5,0.73038 
2.8,0.5,0.5,0.75035 
2.8,0.5,1,0.83280 
2.8,0.5,1.5,0.55563 
2.8,0.5,2,0.81697 
2.8,0.5,2.5,0.83521 
2.8,0.6,0.5,0.75380 
2.8,0.6,1,0.91978 
2.8,0.6,1.5,0.63948 
2.8,0.6,2,0.74337 
2.8,0.6,2.5,0.85606 
2.8,0.7,0.5,0.73877 
2.8,0.7,1,0.96137 
2.8,0.7,1.5,0.80967 
2.8,0.7,2,0.71294 
2.8,0.7,2.5,0.70725 
2.8,0.8,0.5,0.70872 
2.8,0.8,1,0.89646 
2.8,0.8,1.5,0.84082 
2.8,0.8,2,0.82219 
2.8,0.8,2.5,0.66870 
2.8,0.9,0.5,0.67308 
2.8,0.9,1,0.76412 
2.8,0.9,1.5,0.16705 
2.8,0.9,2,0.88050 
2.8,0.9,2.5,0.77362 
2.9,0.1,0.5,0.66413 
2.9,0.1,1,0.65294 
2.9,0.1,1.5,0.65852 
2.9,0.1,2,0.68696 
2.9,0.1,2.5,0.67510 
2.9,0.2,0.5,0.68156 
2.9,0.2,1,0.67175 
2.9,0.2,1.5,0.68186 
2.9,0.2,2,0.54227 
2.9,0.2,2.5,0.66012 
2.9,0.3,0.5,0.70070 
2.9,0.3,1,0.69958 
2.9,0.3,1.5,0.66751 
2.9,0.3,2,0.74623 
2.9,0.3,2.5,0.86309 
2.9,0.4,0.5,0.72329 
2.9,0.4,1,0.79649 
2.9,0.4,1.5,0.66637 
2.9,0.4,2,0.74279 
2.9,0.4,2.5,0.25356 
2.9,0.5,0.5,0.74358 
2.9,0.5,1,0.77222 
2.9,0.5,1.5,0.67363 
2.9,0.5,2,0.68188 
2.9,0.5,2.5,0.58389 
2.9,0.6,0.5,0.75180 
2.9,0.6,1,0.88249 
2.9,0.6,1.5,0.72763 
2.9,0.6,2,0.62017 
2.9,0.6,2.5,0.83750 
2.9,0.7,0.5,0.73965 
2.9,0.7,1,0.95338 
2.9,0.7,1.5,0.86363 
2.9,0.7,2,0.64406 
2.9,0.7,2.5,0.80351 
2.9,0.8,0.5,0.70985 
2.9,0.8,1,0.90203 
2.9,0.8,1.5,0.98710 
2.9,0.8,2,0.79685 
2.9,0.8,2.5,0.70191 
2.9,0.9,0.5,0.67326 
2.9,0.9,1,0.76622 
2.9,0.9,1.5,0.86847 
2.9,0.9,2,0.87641 
2.9,0.9,2.5,0.79156 
3,0.1,0.5,0.67819 
3,0.1,1,0.72143 
3,0.1,1.5,0.78751 
3,0.1,2,0.71377 
3,0.1,2.5,0.66423 
3,0.2,0.5,0.71067 
3,0.2,1,0.60988 
3,0.2,1.5,0.70008 
3,0.2,2,0.73881 
3,0.2,2.5,0.68879 
3,0.3,0.5,0.74102 
3,0.3,1,0.56105 
3,0.3,1.5,0.69806 
3,0.3,2,0.76657 
3,0.3,2.5,0.42384 
3,0.4,0.5,0.76168 
3,0.4,1,0.63948 
3,0.4,1.5,0.68872 
3,0.4,2,0.78211 
3,0.4,2.5,0.79159 
3,0.5,0.5,0.76331 
3,0.5,1,0.72178 
3,0.5,1.5,0.67759 
3,0.5,2,0.74804 
3,0.5,2.5,0.88428 
3,0.6,0.5,0.74494 
3,0.6,1,0.84028 
3,0.6,1.5,0.73805 
3,0.6,2,0.67839 
3,0.6,2.5,0.83030 
3,0.7,0.5,0.71676 
3,0.7,1,0.94183 
3,0.7,1.5,0.85471 
3,0.7,2,0.67035 
3,0.7,2.5,0.66013 
3,0.8,0.5,0.68938 
3,0.8,1,0.90864 
3,0.8,1.5,0.98773 
3,0.8,2,0.80179 
3,0.8,2.5,0.64300 
3,0.9,0.5,0.66537 
3,0.9,1,0.76882 
3,0.9,1.5,0.87177 
3,0.9,2,0.88116 
3,0.9,2.5,0.78137 
0.5,0.4,0.5,0.76721 
0.5,0.4,1,0.89421 
0.5,0.4,1.5,0.69445 
0.5,0.4,2,0.66106 
0.5,0.4,2.5,0.85519 
0.5,0.42,0.5,0.76747 
0.5,0.42,1,0.90695 
0.5,0.42,1.5,0.70863 
0.5,0.42,2,0.65244 
0.5,0.42,2.5,0.84111 
0.5,0.44,0.5,0.76692 
0.5,0.44,1,0.92190 
0.5,0.44,1.5,0.72351 
0.5,0.44,2,0.64733 
0.5,0.44,2.5,0.82311 
0.5,0.46,0.5,0.76656 
0.5,0.46,1,0.93388 
0.5,0.46,1.5,0.73886 
0.5,0.46,2,0.64354 
0.5,0.46,2.5,0.80284 
0.5,0.48,0.5,0.76451 
0.5,0.48,1,0.94442 
0.5,0.48,1.5,0.75472 
0.5,0.48,2,0.64140 
0.5,0.48,2.5,0.78133 
0.5,0.5,0.5,0.76318 
0.5,0.5,1,0.95394 
0.5,0.5,1.5,0.77281 
0.5,0.5,2,0.64155 
0.5,0.5,2.5,0.75860 
0.5,0.52,0.5,0.76076 
0.5,0.52,1,0.96146 
0.5,0.52,1.5,0.79139 
0.5,0.52,2,0.64276 
0.5,0.52,2.5,0.73701 
0.5,0.54,0.5,0.75850 
0.5,0.54,1,0.96734 
0.5,0.54,1.5,0.81082 
0.5,0.54,2,0.64587 
0.5,0.54,2.5,0.71632 
0.5,0.56,0.5,0.75533 
0.5,0.56,1,0.97068 
0.5,0.56,1.5,0.83180 
0.5,0.56,2,0.65281 
0.5,0.56,2.5,0.69812 
0.5,0.58,0.5,0.75102 
0.5,0.58,1,0.97276 
0.5,0.58,1.5,0.85313 
0.5,0.58,2,0.66024 
0.5,0.58,2.5,0.68012 
0.5,0.6,0.5,0.74771 
0.5,0.6,1,0.97214 
0.5,0.6,1.5,0.87438 
0.5,0.6,2,0.66979 
0.5,0.6,2.5,0.66589 
0.5,0.62,0.5,0.74413 
0.5,0.62,1,0.96960 
0.5,0.62,1.5,0.89500 
0.5,0.62,2,0.68202 
0.5,0.62,2.5,0.65531 
0.5,0.64,0.5,0.73994 
0.5,0.64,1,0.96461 
0.5,0.64,1.5,0.91537 
0.5,0.64,2,0.69629 
0.5,0.64,2.5,0.64702 
0.5,0.66,0.5,0.73561 
0.5,0.66,1,0.95755 
0.5,0.66,1.5,0.93369 
0.5,0.66,2,0.71340 
0.5,0.66,2.5,0.64139 
0.5,0.68,0.5,0.73112 
0.5,0.68,1,0.94853 
0.5,0.68,1.5,0.95038 
0.5,0.68,2,0.73250 
0.5,0.68,2.5,0.63994 
0.5,0.7,0.5,0.72601 
0.5,0.7,1,0.93740 
0.5,0.7,1.5,0.96378 
0.5,0.7,2,0.75262 
0.5,0.7,2.5,0.64200 
0.5,0.72,0.5,0.72069 
0.5,0.72,1,0.92414 
0.5,0.72,1.5,0.97370 
0.5,0.72,2,0.77411 
0.5,0.72,2.5,0.64779 
0.5,0.74,0.5,0.71537 
0.5,0.74,1,0.90902 
0.5,0.74,1.5,0.97972 
0.5,0.74,2,0.79700 
0.5,0.74,2.5,0.65511 
0.5,0.76,0.5,0.70948 
0.5,0.76,1,0.89292 
0.5,0.76,1.5,0.98066 
0.5,0.76,2,0.81910 
0.5,0.76,2.5,0.66711 
0.5,0.78,0.5,0.70481 
0.5,0.78,1,0.87551 
0.5,0.78,1.5,0.97622 
0.5,0.78,2,0.84184 
0.5,0.78,2.5,0.68343 
0.5,0.8,0.5,0.69858 
0.5,0.8,1,0.85587 
0.5,0.8,1.5,0.96630 
0.5,0.8,2,0.85958 
0.5,0.8,2.5,0.70119 
0.6,0.4,0.5,0.76737 
0.6,0.4,1,0.89190 
0.6,0.4,1.5,0.69244 
0.6,0.4,2,0.65845 
0.6,0.4,2.5,0.85406 
0.6,0.42,0.5,0.76800 
0.6,0.42,1,0.90613 
0.6,0.42,1.5,0.70711 
0.6,0.42,2,0.65200 
0.6,0.42,2.5,0.84103 
0.6,0.44,0.5,0.76712 
0.6,0.44,1,0.92048 
0.6,0.44,1.5,0.72113 
0.6,0.44,2,0.64834 
0.6,0.44,2.5,0.82601 
0.6,0.46,0.5,0.76626 
0.6,0.46,1,0.93224 
0.6,0.46,1.5,0.73619 
0.6,0.46,2,0.64421 
0.6,0.46,2.5,0.80621 
0.6,0.48,0.5,0.76519 
0.6,0.48,1,0.94306 
0.6,0.48,1.5,0.75223 
0.6,0.48,2,0.64189 
0.6,0.48,2.5,0.78365 
0.6,0.5,0.5,0.76314 
0.6,0.5,1,0.95220 
0.6,0.5,1.5,0.77018 
0.6,0.5,2,0.64016 
0.6,0.5,2.5,0.76204 
0.6,0.52,0.5,0.76090 
0.6,0.52,1,0.96051 
0.6,0.52,1.5,0.78992 
0.6,0.52,2,0.64319 
0.6,0.52,2.5,0.73903 
0.6,0.54,0.5,0.75820 
0.6,0.54,1,0.96628 
0.6,0.54,1.5,0.80971 
0.6,0.54,2,0.64566 
0.6,0.54,2.5,0.71809 
0.6,0.56,0.5,0.75539 
0.6,0.56,1,0.97079 
0.6,0.56,1.5,0.83103 
0.6,0.56,2,0.65202 
0.6,0.56,2.5,0.69841 
0.6,0.58,0.5,0.75234 
0.6,0.58,1,0.97211 
0.6,0.58,1.5,0.85107 
0.6,0.58,2,0.65822 
0.6,0.58,2.5,0.68230 
0.6,0.6,0.5,0.74830 
0.6,0.6,1,0.97218 
0.6,0.6,1.5,0.87199 
0.6,0.6,2,0.66847 
0.6,0.6,2.5,0.66797 
0.6,0.62,0.5,0.74468 
0.6,0.62,1,0.96996 
0.6,0.62,1.5,0.89297 
0.6,0.62,2,0.68153 
0.6,0.62,2.5,0.65651 
0.6,0.64,0.5,0.74062 
0.6,0.64,1,0.96493 
0.6,0.64,1.5,0.91323 
0.6,0.64,2,0.69523 
0.6,0.64,2.5,0.64768 
0.6,0.66,0.5,0.73496 
0.6,0.66,1,0.95797 
0.6,0.66,1.5,0.93228 
0.6,0.66,2,0.71221 
0.6,0.66,2.5,0.64240 
0.6,0.68,0.5,0.73034 
0.6,0.68,1,0.94926 
0.6,0.68,1.5,0.94909 
0.6,0.68,2,0.73066 
0.6,0.68,2.5,0.64031 
0.6,0.7,0.5,0.72597 
0.6,0.7,1,0.93782 
0.6,0.7,1.5,0.96262 
0.6,0.7,2,0.75091 
0.6,0.7,2.5,0.64336 
0.6,0.72,0.5,0.72113 
0.6,0.72,1,0.92490 
0.6,0.72,1.5,0.97350 
0.6,0.72,2,0.77365 
0.6,0.72,2.5,0.64632 
0.6,0.74,0.5,0.71575 
0.6,0.74,1,0.90974 
0.6,0.74,1.5,0.97962 
0.6,0.74,2,0.79620 
0.6,0.74,2.5,0.65550 
0.6,0.76,0.5,0.71018 
0.6,0.76,1,0.89340 
0.6,0.76,1.5,0.98079 
0.6,0.76,2,0.81825 
0.6,0.76,2.5,0.66760 
0.6,0.78,0.5,0.70521 
0.6,0.78,1,0.87575 
0.6,0.78,1.5,0.97652 
0.6,0.78,2,0.84003 
0.6,0.78,2.5,0.68185 
0.6,0.8,0.5,0.69892 
0.6,0.8,1,0.85631 
0.6,0.8,1.5,0.96676 
0.6,0.8,2,0.85884 
0.6,0.8,2.5,0.70060 
0.7,0.4,0.5,0.76714 
0.7,0.4,1,0.89113 
0.7,0.4,1.5,0.69410 
0.7,0.4,2,0.66321 
0.7,0.4,2.5,0.85772 
0.7,0.42,0.5,0.76656 
0.7,0.42,1,0.90497 
0.7,0.42,1.5,0.70642 
0.7,0.42,2,0.65543 
0.7,0.42,2.5,0.84363 
0.7,0.44,0.5,0.76725 
0.7,0.44,1,0.91824 
0.7,0.44,1.5,0.71972 
0.7,0.44,2,0.64928 
0.7,0.44,2.5,0.82845 
0.7,0.46,0.5,0.76626 
0.7,0.46,1,0.93045 
0.7,0.46,1.5,0.73446 
0.7,0.46,2,0.64528 
0.7,0.46,2.5,0.80970 
0.7,0.48,0.5,0.76476 
0.7,0.48,1,0.94154 
0.7,0.48,1.5,0.75100 
0.7,0.48,2,0.64287 
0.7,0.48,2.5,0.78862 
0.7,0.5,0.5,0.76310 
0.7,0.5,1,0.95146 
0.7,0.5,1.5,0.76904 
0.7,0.5,2,0.64122 
0.7,0.5,2.5,0.76489 
0.7,0.52,0.5,0.76134 
0.7,0.52,1,0.95912 
0.7,0.52,1.5,0.78693 
0.7,0.52,2,0.64299 
0.7,0.52,2.5,0.74331 
0.7,0.54,0.5,0.75879 
0.7,0.54,1,0.96572 
0.7,0.54,1.5,0.80788 
0.7,0.54,2,0.64498 
0.7,0.54,2.5,0.72232 
0.7,0.56,0.5,0.75575 
0.7,0.56,1,0.97021 
0.7,0.56,1.5,0.82794 
0.7,0.56,2,0.65066 
0.7,0.56,2.5,0.70272 
0.7,0.58,0.5,0.75182 
0.7,0.58,1,0.97246 
0.7,0.58,1.5,0.84907 
0.7,0.58,2,0.65849 
0.7,0.58,2.5,0.68396 
0.7,0.6,0.5,0.74864 
0.7,0.6,1,0.97200 
0.7,0.6,1.5,0.86981 
0.7,0.6,2,0.66704 
0.7,0.6,2.5,0.66974 
0.7,0.62,0.5,0.74438 
0.7,0.62,1,0.97020 
0.7,0.62,1.5,0.89107 
0.7,0.62,2,0.67959 
0.7,0.62,2.5,0.65810 
0.7,0.64,0.5,0.74063 
0.7,0.64,1,0.96569 
0.7,0.64,1.5,0.91104 
0.7,0.64,2,0.69381 
0.7,0.64,2.5,0.64911 
0.7,0.66,0.5,0.73607 
0.7,0.66,1,0.95908 
0.7,0.66,1.5,0.93092 
0.7,0.66,2,0.71034 
0.7,0.66,2.5,0.64259 
0.7,0.68,0.5,0.73135 
0.7,0.68,1,0.94952 
0.7,0.68,1.5,0.94789 
0.7,0.68,2,0.72923 
0.7,0.68,2.5,0.64013 
0.7,0.7,0.5,0.72636 
0.7,0.7,1,0.93898 
0.7,0.7,1.5,0.96149 
0.7,0.7,2,0.74971 
0.7,0.7,2.5,0.64177 
0.7,0.72,0.5,0.72130 
0.7,0.72,1,0.92599 
0.7,0.72,1.5,0.97240 
0.7,0.72,2,0.77136 
0.7,0.72,2.5,0.64669 
0.7,0.74,0.5,0.71612 
0.7,0.74,1,0.91089 
0.7,0.74,1.5,0.97884 
0.7,0.74,2,0.79358 
0.7,0.74,2.5,0.65461 
0.7,0.76,0.5,0.71016 
0.7,0.76,1,0.89430 
0.7,0.76,1.5,0.98073 
0.7,0.76,2,0.81673 
0.7,0.76,2.5,0.66663 
0.7,0.78,0.5,0.70513 
0.7,0.78,1,0.87637 
0.7,0.78,1.5,0.97665 
0.7,0.78,2,0.83877 
0.7,0.78,2.5,0.68131 
0.7,0.8,0.5,0.69911 
0.7,0.8,1,0.85690 
0.7,0.8,1.5,0.96707 
0.7,0.8,2,0.85805 
0.7,0.8,2.5,0.69886 
0.8,0.4,0.5,0.76578 
0.8,0.4,1,0.88811 
0.8,0.4,1.5,0.69255 
0.8,0.4,2,0.66449 
0.8,0.4,2.5,0.86034 
0.8,0.42,0.5,0.76657 
0.8,0.42,1,0.90219 
0.8,0.42,1.5,0.70434 
0.8,0.42,2,0.65726 
0.8,0.42,2.5,0.84745 
0.8,0.44,0.5,0.76686 
0.8,0.44,1,0.91598 
0.8,0.44,1.5,0.71815 
0.8,0.44,2,0.65124 
0.8,0.44,2.5,0.83258 
0.8,0.46,0.5,0.76627 
0.8,0.46,1,0.92813 
0.8,0.46,1.5,0.73198 
0.8,0.46,2,0.64690 
0.8,0.46,2.5,0.81342 
0.8,0.48,0.5,0.76479 
0.8,0.48,1,0.93932 
0.8,0.48,1.5,0.74833 
0.8,0.48,2,0.64357 
0.8,0.48,2.5,0.79243 
0.8,0.5,0.5,0.76314 
0.8,0.5,1,0.94975 
0.8,0.5,1.5,0.76601 
0.8,0.5,2,0.64300 
0.8,0.5,2.5,0.77004 
0.8,0.52,0.5,0.76154 
0.8,0.52,1,0.95831 
0.8,0.52,1.5,0.78484 
0.8,0.52,2,0.64290 
0.8,0.52,2.5,0.74698 
0.8,0.54,0.5,0.75901 
0.8,0.54,1,0.96476 
0.8,0.54,1.5,0.80444 
0.8,0.54,2,0.64468 
0.8,0.54,2.5,0.72496 
0.8,0.56,0.5,0.75646 
0.8,0.56,1,0.96928 
0.8,0.56,1.5,0.82462 
0.8,0.56,2,0.65038 
0.8,0.56,2.5,0.70547 
0.8,0.58,0.5,0.75276 
0.8,0.58,1,0.97162 
0.8,0.58,1.5,0.84548 
0.8,0.58,2,0.65754 
0.8,0.58,2.5,0.68755 
0.8,0.6,0.5,0.74901 
0.8,0.6,1,0.97258 
0.8,0.6,1.5,0.86680 
0.8,0.6,2,0.66696 
0.8,0.6,2.5,0.67140 
0.8,0.62,0.5,0.74515 
0.8,0.62,1,0.97012 
0.8,0.62,1.5,0.88826 
0.8,0.62,2,0.67832 
0.8,0.62,2.5,0.65947 
0.8,0.64,0.5,0.74074 
0.8,0.64,1,0.96607 
0.8,0.64,1.5,0.90869 
0.8,0.64,2,0.69137 
0.8,0.64,2.5,0.65020 
0.8,0.66,0.5,0.73623 
0.8,0.66,1,0.95922 
0.8,0.66,1.5,0.92840 
0.8,0.66,2,0.70896 
0.8,0.66,2.5,0.64390 
0.8,0.68,0.5,0.73185 
0.8,0.68,1,0.95083 
0.8,0.68,1.5,0.94585 
0.8,0.68,2,0.72715 
0.8,0.68,2.5,0.64109 
0.8,0.7,0.5,0.72634 
0.8,0.7,1,0.93968 
0.8,0.7,1.5,0.96080 
0.8,0.7,2,0.74679 
0.8,0.7,2.5,0.64204 
0.8,0.72,0.5,0.72101 
0.8,0.72,1,0.92699 
0.8,0.72,1.5,0.97170 
0.8,0.72,2,0.76887 
0.8,0.72,2.5,0.64590 
0.8,0.74,0.5,0.71580 
0.8,0.74,1,0.91214 
0.8,0.74,1.5,0.97876 
0.8,0.74,2,0.79242 
0.8,0.74,2.5,0.65400 
0.8,0.76,0.5,0.71116 
0.8,0.76,1,0.89550 
0.8,0.76,1.5,0.98076 
0.8,0.76,2,0.81542 
0.8,0.76,2.5,0.66568 
0.8,0.78,0.5,0.70482 
0.8,0.78,1,0.87772 
0.8,0.78,1.5,0.97728 
0.8,0.78,2,0.83771 
0.8,0.78,2.5,0.68053 
0.8,0.8,0.5,0.69988 
0.8,0.8,1,0.85798 
0.8,0.8,1.5,0.96773 
0.8,0.8,2,0.85723 
0.8,0.8,2.5,0.69867 
0.9,0.4,0.5,0.76543 
0.9,0.4,1,0.88532 
0.9,0.4,1.5,0.69074 
0.9,0.4,2,0.66665 
0.9,0.4,2.5,0.86059 
0.9,0.42,0.5,0.76647 
0.9,0.42,1,0.89915 
0.9,0.42,1.5,0.70194 
0.9,0.42,2,0.65884 
0.9,0.42,2.5,0.85074 
0.9,0.44,0.5,0.76635 
0.9,0.44,1,0.91335 
0.9,0.44,1.5,0.71546 
0.9,0.44,2,0.65269 
0.9,0.44,2.5,0.83611 
0.9,0.46,0.5,0.76684 
0.9,0.46,1,0.92559 
0.9,0.46,1.5,0.72931 
0.9,0.46,2,0.64831 
0.9,0.46,2.5,0.81737 
0.9,0.48,0.5,0.76486 
0.9,0.48,1,0.93697 
0.9,0.48,1.5,0.74538 
0.9,0.48,2,0.64395 
0.9,0.48,2.5,0.79755 
0.9,0.5,0.5,0.76297 
0.9,0.5,1,0.94741 
0.9,0.5,1.5,0.76288 
0.9,0.5,2,0.64365 
0.9,0.5,2.5,0.77541 
0.9,0.52,0.5,0.76171 
0.9,0.52,1,0.95633 
0.9,0.52,1.5,0.78240 
0.9,0.52,2,0.64331 
0.9,0.52,2.5,0.75050 
0.9,0.54,0.5,0.75847 
0.9,0.54,1,0.96352 
0.9,0.54,1.5,0.80062 
0.9,0.54,2,0.64459 
0.9,0.54,2.5,0.73015 
0.9,0.56,0.5,0.75609 
0.9,0.56,1,0.96852 
0.9,0.56,1.5,0.82141 
0.9,0.56,2,0.64914 
0.9,0.56,2.5,0.70934 
0.9,0.58,0.5,0.75315 
0.9,0.58,1,0.97122 
0.9,0.58,1.5,0.84220 
0.9,0.58,2,0.65609 
0.9,0.58,2.5,0.69061 
0.9,0.6,0.5,0.74900 
